image_id,clear_image_path,hazy_image_paths,trans_image_paths
383,clear/383.png,"['hazy/383_1_0.75445.png', 'hazy/383_2_0.72716.png', 'hazy/383_3_0.71654.png', 'hazy/383_4_0.94287.png', 'hazy/383_5_0.84004.png', 'hazy/383_6_0.77642.png', 'hazy/383_7_0.963.png', 'hazy/383_8_0.82381.png', 'hazy/383_9_0.70563.png', 'hazy/383_10_0.73121.png']","['trans/383_1.png', 'trans/383_2.png', 'trans/383_3.png', 'trans/383_4.png', 'trans/383_5.png', 'trans/383_6.png', 'trans/383_7.png', 'trans/383_8.png', 'trans/383_9.png', 'trans/383_10.png']"
384,clear/384.png,"['hazy/384_1_0.93047.png', 'hazy/384_2_0.71556.png', 'hazy/384_3_0.87681.png', 'hazy/384_4_0.72786.png', 'hazy/384_5_0.9729.png', 'hazy/384_6_0.89676.png', 'hazy/384_7_0.95397.png', 'hazy/384_8_0.77882.png', 'hazy/384_9_0.99853.png', 'hazy/384_10_0.88377.png']","['trans/384_1.png', 'trans/384_2.png', 'trans/384_3.png', 'trans/384_4.png', 'trans/384_5.png', 'trans/384_6.png', 'trans/384_7.png', 'trans/384_8.png', 'trans/384_9.png', 'trans/384_10.png']"
385,clear/385.png,"['hazy/385_1_0.8801.png', 'hazy/385_2_0.8338.png', 'hazy/385_3_0.95614.png', 'hazy/385_4_0.71458.png', 'hazy/385_5_0.73069.png', 'hazy/385_6_0.85765.png', 'hazy/385_7_0.92424.png', 'hazy/385_8_0.7666.png', 'hazy/385_9_0.74242.png', 'hazy/385_10_0.81031.png']","['trans/385_1.png', 'trans/385_2.png', 'trans/385_3.png', 'trans/385_4.png', 'trans/385_5.png', 'trans/385_6.png', 'trans/385_7.png', 'trans/385_8.png', 'trans/385_9.png', 'trans/385_10.png']"
386,clear/386.png,"['hazy/386_1_0.87344.png', 'hazy/386_2_0.79998.png', 'hazy/386_3_0.83212.png', 'hazy/386_4_0.83495.png', 'hazy/386_5_0.75536.png', 'hazy/386_6_0.82875.png', 'hazy/386_7_0.9166.png', 'hazy/386_8_0.96703.png', 'hazy/386_9_0.79044.png', 'hazy/386_10_0.90635.png']","['trans/386_1.png', 'trans/386_2.png', 'trans/386_3.png', 'trans/386_4.png', 'trans/386_5.png', 'trans/386_6.png', 'trans/386_7.png', 'trans/386_8.png', 'trans/386_9.png', 'trans/386_10.png']"
387,clear/387.png,"['hazy/387_1_0.7868.png', 'hazy/387_2_0.76783.png', 'hazy/387_3_0.9859.png', 'hazy/387_4_0.94588.png', 'hazy/387_5_0.79168.png', 'hazy/387_6_0.82859.png', 'hazy/387_7_0.89776.png', 'hazy/387_8_0.94984.png', 'hazy/387_9_0.73792.png', 'hazy/387_10_0.90743.png']","['trans/387_1.png', 'trans/387_2.png', 'trans/387_3.png', 'trans/387_4.png', 'trans/387_5.png', 'trans/387_6.png', 'trans/387_7.png', 'trans/387_8.png', 'trans/387_9.png', 'trans/387_10.png']"
388,clear/388.png,"['hazy/388_1_0.81416.png', 'hazy/388_2_0.84092.png', 'hazy/388_3_0.85101.png', 'hazy/388_4_0.9364.png', 'hazy/388_5_0.79508.png', 'hazy/388_6_0.9184.png', 'hazy/388_7_0.72721.png', 'hazy/388_8_0.75898.png', 'hazy/388_9_0.76218.png', 'hazy/388_10_0.94098.png']","['trans/388_1.png', 'trans/388_2.png', 'trans/388_3.png', 'trans/388_4.png', 'trans/388_5.png', 'trans/388_6.png', 'trans/388_7.png', 'trans/388_8.png', 'trans/388_9.png', 'trans/388_10.png']"
389,clear/389.png,"['hazy/389_1_0.9874.png', 'hazy/389_2_0.79963.png', 'hazy/389_3_0.97253.png', 'hazy/389_4_0.90798.png', 'hazy/389_5_0.9162.png', 'hazy/389_6_0.92109.png', 'hazy/389_7_0.89842.png', 'hazy/389_8_0.85732.png', 'hazy/389_9_0.99457.png', 'hazy/389_10_0.8847.png']","['trans/389_1.png', 'trans/389_2.png', 'trans/389_3.png', 'trans/389_4.png', 'trans/389_5.png', 'trans/389_6.png', 'trans/389_7.png', 'trans/389_8.png', 'trans/389_9.png', 'trans/389_10.png']"
390,clear/390.png,"['hazy/390_1_0.82989.png', 'hazy/390_2_0.8985.png', 'hazy/390_3_0.85526.png', 'hazy/390_4_0.83847.png', 'hazy/390_5_0.98704.png', 'hazy/390_6_0.7788.png', 'hazy/390_7_0.97895.png', 'hazy/390_8_0.99821.png', 'hazy/390_9_0.85863.png', 'hazy/390_10_0.73765.png']","['trans/390_1.png', 'trans/390_2.png', 'trans/390_3.png', 'trans/390_4.png', 'trans/390_5.png', 'trans/390_6.png', 'trans/390_7.png', 'trans/390_8.png', 'trans/390_9.png', 'trans/390_10.png']"
391,clear/391.png,"['hazy/391_1_0.94376.png', 'hazy/391_2_0.95922.png', 'hazy/391_3_0.72314.png', 'hazy/391_4_0.7624.png', 'hazy/391_5_0.95074.png', 'hazy/391_6_0.76144.png', 'hazy/391_7_0.86279.png', 'hazy/391_8_0.99866.png', 'hazy/391_9_0.79147.png', 'hazy/391_10_0.89033.png']","['trans/391_1.png', 'trans/391_2.png', 'trans/391_3.png', 'trans/391_4.png', 'trans/391_5.png', 'trans/391_6.png', 'trans/391_7.png', 'trans/391_8.png', 'trans/391_9.png', 'trans/391_10.png']"
392,clear/392.png,"['hazy/392_1_0.84698.png', 'hazy/392_2_0.71179.png', 'hazy/392_3_0.88451.png', 'hazy/392_4_0.76186.png', 'hazy/392_5_0.78256.png', 'hazy/392_6_0.74254.png', 'hazy/392_7_0.99044.png', 'hazy/392_8_0.83817.png', 'hazy/392_9_0.826.png', 'hazy/392_10_0.95177.png']","['trans/392_1.png', 'trans/392_2.png', 'trans/392_3.png', 'trans/392_4.png', 'trans/392_5.png', 'trans/392_6.png', 'trans/392_7.png', 'trans/392_8.png', 'trans/392_9.png', 'trans/392_10.png']"
393,clear/393.png,"['hazy/393_1_0.98896.png', 'hazy/393_2_0.73281.png', 'hazy/393_3_0.95258.png', 'hazy/393_4_0.84216.png', 'hazy/393_5_0.73386.png', 'hazy/393_6_0.9297.png', 'hazy/393_7_0.7491.png', 'hazy/393_8_0.78166.png', 'hazy/393_9_0.97109.png', 'hazy/393_10_0.94781.png']","['trans/393_1.png', 'trans/393_2.png', 'trans/393_3.png', 'trans/393_4.png', 'trans/393_5.png', 'trans/393_6.png', 'trans/393_7.png', 'trans/393_8.png', 'trans/393_9.png', 'trans/393_10.png']"
394,clear/394.png,"['hazy/394_1_0.71392.png', 'hazy/394_2_0.95438.png', 'hazy/394_3_0.93807.png', 'hazy/394_4_0.80663.png', 'hazy/394_5_0.84486.png', 'hazy/394_6_0.99076.png', 'hazy/394_7_0.88914.png', 'hazy/394_8_0.93882.png', 'hazy/394_9_0.82024.png', 'hazy/394_10_0.7719.png']","['trans/394_1.png', 'trans/394_2.png', 'trans/394_3.png', 'trans/394_4.png', 'trans/394_5.png', 'trans/394_6.png', 'trans/394_7.png', 'trans/394_8.png', 'trans/394_9.png', 'trans/394_10.png']"
395,clear/395.png,"['hazy/395_1_0.80269.png', 'hazy/395_2_0.78094.png', 'hazy/395_3_0.70807.png', 'hazy/395_4_0.72586.png', 'hazy/395_5_0.88002.png', 'hazy/395_6_0.93022.png', 'hazy/395_7_0.87342.png', 'hazy/395_8_0.78175.png', 'hazy/395_9_0.81466.png', 'hazy/395_10_0.70356.png']","['trans/395_1.png', 'trans/395_2.png', 'trans/395_3.png', 'trans/395_4.png', 'trans/395_5.png', 'trans/395_6.png', 'trans/395_7.png', 'trans/395_8.png', 'trans/395_9.png', 'trans/395_10.png']"
396,clear/396.png,"['hazy/396_1_0.88483.png', 'hazy/396_2_0.8363.png', 'hazy/396_3_0.968.png', 'hazy/396_4_0.71587.png', 'hazy/396_5_0.99973.png', 'hazy/396_6_0.895.png', 'hazy/396_7_0.8029.png', 'hazy/396_8_0.84964.png', 'hazy/396_9_0.81053.png', 'hazy/396_10_0.75672.png']","['trans/396_1.png', 'trans/396_2.png', 'trans/396_3.png', 'trans/396_4.png', 'trans/396_5.png', 'trans/396_6.png', 'trans/396_7.png', 'trans/396_8.png', 'trans/396_9.png', 'trans/396_10.png']"
397,clear/397.png,"['hazy/397_1_0.88467.png', 'hazy/397_2_0.84974.png', 'hazy/397_3_0.70614.png', 'hazy/397_4_0.90985.png', 'hazy/397_5_0.85816.png', 'hazy/397_6_0.88743.png', 'hazy/397_7_0.96685.png', 'hazy/397_8_0.71385.png', 'hazy/397_9_0.97118.png', 'hazy/397_10_0.79648.png']","['trans/397_1.png', 'trans/397_2.png', 'trans/397_3.png', 'trans/397_4.png', 'trans/397_5.png', 'trans/397_6.png', 'trans/397_7.png', 'trans/397_8.png', 'trans/397_9.png', 'trans/397_10.png']"
398,clear/398.png,"['hazy/398_1_0.85872.png', 'hazy/398_2_0.99919.png', 'hazy/398_3_0.80182.png', 'hazy/398_4_0.98732.png', 'hazy/398_5_0.9806.png', 'hazy/398_6_0.77581.png', 'hazy/398_7_0.76662.png', 'hazy/398_8_0.81121.png', 'hazy/398_9_0.75757.png', 'hazy/398_10_0.98628.png']","['trans/398_1.png', 'trans/398_2.png', 'trans/398_3.png', 'trans/398_4.png', 'trans/398_5.png', 'trans/398_6.png', 'trans/398_7.png', 'trans/398_8.png', 'trans/398_9.png', 'trans/398_10.png']"
399,clear/399.png,"['hazy/399_1_0.70075.png', 'hazy/399_2_0.73483.png', 'hazy/399_3_0.71355.png', 'hazy/399_4_0.8078.png', 'hazy/399_5_0.91033.png', 'hazy/399_6_0.75003.png', 'hazy/399_7_0.99654.png', 'hazy/399_8_0.80924.png', 'hazy/399_9_0.70648.png', 'hazy/399_10_0.92078.png']","['trans/399_1.png', 'trans/399_2.png', 'trans/399_3.png', 'trans/399_4.png', 'trans/399_5.png', 'trans/399_6.png', 'trans/399_7.png', 'trans/399_8.png', 'trans/399_9.png', 'trans/399_10.png']"
400,clear/400.png,"['hazy/400_1_0.87839.png', 'hazy/400_2_0.86359.png', 'hazy/400_3_0.97155.png', 'hazy/400_4_0.79253.png', 'hazy/400_5_0.82924.png', 'hazy/400_6_0.74026.png', 'hazy/400_7_0.86502.png', 'hazy/400_8_0.85206.png', 'hazy/400_9_0.71897.png', 'hazy/400_10_0.89829.png']","['trans/400_1.png', 'trans/400_2.png', 'trans/400_3.png', 'trans/400_4.png', 'trans/400_5.png', 'trans/400_6.png', 'trans/400_7.png', 'trans/400_8.png', 'trans/400_9.png', 'trans/400_10.png']"
401,clear/401.png,"['hazy/401_1_0.90128.png', 'hazy/401_2_0.7255.png', 'hazy/401_3_0.88455.png', 'hazy/401_4_0.87261.png', 'hazy/401_5_0.80158.png', 'hazy/401_6_0.8129.png', 'hazy/401_7_0.98588.png', 'hazy/401_8_0.92769.png', 'hazy/401_9_0.72789.png', 'hazy/401_10_0.8991.png']","['trans/401_1.png', 'trans/401_2.png', 'trans/401_3.png', 'trans/401_4.png', 'trans/401_5.png', 'trans/401_6.png', 'trans/401_7.png', 'trans/401_8.png', 'trans/401_9.png', 'trans/401_10.png']"
402,clear/402.png,"['hazy/402_1_0.99194.png', 'hazy/402_2_0.97597.png', 'hazy/402_3_0.78572.png', 'hazy/402_4_0.90293.png', 'hazy/402_5_0.91171.png', 'hazy/402_6_0.72259.png', 'hazy/402_7_0.90343.png', 'hazy/402_8_0.7271.png', 'hazy/402_9_0.94492.png', 'hazy/402_10_0.76064.png']","['trans/402_1.png', 'trans/402_2.png', 'trans/402_3.png', 'trans/402_4.png', 'trans/402_5.png', 'trans/402_6.png', 'trans/402_7.png', 'trans/402_8.png', 'trans/402_9.png', 'trans/402_10.png']"
403,clear/403.png,"['hazy/403_1_0.74834.png', 'hazy/403_2_0.70011.png', 'hazy/403_3_0.84791.png', 'hazy/403_4_0.86361.png', 'hazy/403_5_0.78507.png', 'hazy/403_6_0.7338.png', 'hazy/403_7_0.82353.png', 'hazy/403_8_0.75365.png', 'hazy/403_9_0.82264.png', 'hazy/403_10_0.96456.png']","['trans/403_1.png', 'trans/403_2.png', 'trans/403_3.png', 'trans/403_4.png', 'trans/403_5.png', 'trans/403_6.png', 'trans/403_7.png', 'trans/403_8.png', 'trans/403_9.png', 'trans/403_10.png']"
404,clear/404.png,"['hazy/404_1_0.85287.png', 'hazy/404_2_0.77346.png', 'hazy/404_3_0.9762.png', 'hazy/404_4_0.75073.png', 'hazy/404_5_0.90551.png', 'hazy/404_6_0.89071.png', 'hazy/404_7_0.96002.png', 'hazy/404_8_0.90717.png', 'hazy/404_9_0.74936.png', 'hazy/404_10_0.8453.png']","['trans/404_1.png', 'trans/404_2.png', 'trans/404_3.png', 'trans/404_4.png', 'trans/404_5.png', 'trans/404_6.png', 'trans/404_7.png', 'trans/404_8.png', 'trans/404_9.png', 'trans/404_10.png']"
405,clear/405.png,"['hazy/405_1_0.8471.png', 'hazy/405_2_0.94393.png', 'hazy/405_3_0.98091.png', 'hazy/405_4_0.85394.png', 'hazy/405_5_0.88746.png', 'hazy/405_6_0.9532.png', 'hazy/405_7_0.92766.png', 'hazy/405_8_0.74497.png', 'hazy/405_9_0.86446.png', 'hazy/405_10_0.781.png']","['trans/405_1.png', 'trans/405_2.png', 'trans/405_3.png', 'trans/405_4.png', 'trans/405_5.png', 'trans/405_6.png', 'trans/405_7.png', 'trans/405_8.png', 'trans/405_9.png', 'trans/405_10.png']"
406,clear/406.png,"['hazy/406_1_0.77771.png', 'hazy/406_2_0.84749.png', 'hazy/406_3_0.81012.png', 'hazy/406_4_0.82661.png', 'hazy/406_5_0.98791.png', 'hazy/406_6_0.92831.png', 'hazy/406_7_0.73519.png', 'hazy/406_8_0.90802.png', 'hazy/406_9_0.9641.png', 'hazy/406_10_0.98723.png']","['trans/406_1.png', 'trans/406_2.png', 'trans/406_3.png', 'trans/406_4.png', 'trans/406_5.png', 'trans/406_6.png', 'trans/406_7.png', 'trans/406_8.png', 'trans/406_9.png', 'trans/406_10.png']"
407,clear/407.png,"['hazy/407_1_0.80331.png', 'hazy/407_2_0.85104.png', 'hazy/407_3_0.95314.png', 'hazy/407_4_0.96642.png', 'hazy/407_5_0.95835.png', 'hazy/407_6_0.83127.png', 'hazy/407_7_0.89873.png', 'hazy/407_8_0.99404.png', 'hazy/407_9_0.83383.png', 'hazy/407_10_0.85444.png']","['trans/407_1.png', 'trans/407_2.png', 'trans/407_3.png', 'trans/407_4.png', 'trans/407_5.png', 'trans/407_6.png', 'trans/407_7.png', 'trans/407_8.png', 'trans/407_9.png', 'trans/407_10.png']"
408,clear/408.png,"['hazy/408_1_0.91581.png', 'hazy/408_2_0.72641.png', 'hazy/408_3_0.78556.png', 'hazy/408_4_0.83768.png', 'hazy/408_5_0.71954.png', 'hazy/408_6_0.96457.png', 'hazy/408_7_0.97112.png', 'hazy/408_8_0.91579.png', 'hazy/408_9_0.7026.png', 'hazy/408_10_0.78822.png']","['trans/408_1.png', 'trans/408_2.png', 'trans/408_3.png', 'trans/408_4.png', 'trans/408_5.png', 'trans/408_6.png', 'trans/408_7.png', 'trans/408_8.png', 'trans/408_9.png', 'trans/408_10.png']"
409,clear/409.png,"['hazy/409_1_0.83307.png', 'hazy/409_2_0.81288.png', 'hazy/409_3_0.84193.png', 'hazy/409_4_0.90501.png', 'hazy/409_5_0.96058.png', 'hazy/409_6_0.8767.png', 'hazy/409_7_0.95843.png', 'hazy/409_8_0.7141.png', 'hazy/409_9_0.72155.png', 'hazy/409_10_0.73403.png']","['trans/409_1.png', 'trans/409_2.png', 'trans/409_3.png', 'trans/409_4.png', 'trans/409_5.png', 'trans/409_6.png', 'trans/409_7.png', 'trans/409_8.png', 'trans/409_9.png', 'trans/409_10.png']"
410,clear/410.png,"['hazy/410_1_0.97766.png', 'hazy/410_2_0.87185.png', 'hazy/410_3_0.83646.png', 'hazy/410_4_0.9619.png', 'hazy/410_5_0.80687.png', 'hazy/410_6_0.71707.png', 'hazy/410_7_0.9611.png', 'hazy/410_8_0.89285.png', 'hazy/410_9_0.80541.png', 'hazy/410_10_0.79674.png']","['trans/410_1.png', 'trans/410_2.png', 'trans/410_3.png', 'trans/410_4.png', 'trans/410_5.png', 'trans/410_6.png', 'trans/410_7.png', 'trans/410_8.png', 'trans/410_9.png', 'trans/410_10.png']"
411,clear/411.png,"['hazy/411_1_0.94455.png', 'hazy/411_2_0.99213.png', 'hazy/411_3_0.76143.png', 'hazy/411_4_0.87812.png', 'hazy/411_5_0.86791.png', 'hazy/411_6_0.85665.png', 'hazy/411_7_0.86552.png', 'hazy/411_8_0.92891.png', 'hazy/411_9_0.97683.png', 'hazy/411_10_0.76511.png']","['trans/411_1.png', 'trans/411_2.png', 'trans/411_3.png', 'trans/411_4.png', 'trans/411_5.png', 'trans/411_6.png', 'trans/411_7.png', 'trans/411_8.png', 'trans/411_9.png', 'trans/411_10.png']"
412,clear/412.png,"['hazy/412_1_0.72087.png', 'hazy/412_2_0.98049.png', 'hazy/412_3_0.91114.png', 'hazy/412_4_0.94335.png', 'hazy/412_5_0.80501.png', 'hazy/412_6_0.86329.png', 'hazy/412_7_0.71827.png', 'hazy/412_8_0.9773.png', 'hazy/412_9_0.9181.png', 'hazy/412_10_0.78065.png']","['trans/412_1.png', 'trans/412_2.png', 'trans/412_3.png', 'trans/412_4.png', 'trans/412_5.png', 'trans/412_6.png', 'trans/412_7.png', 'trans/412_8.png', 'trans/412_9.png', 'trans/412_10.png']"
413,clear/413.png,"['hazy/413_1_0.86542.png', 'hazy/413_2_0.91979.png', 'hazy/413_3_0.73938.png', 'hazy/413_4_0.93585.png', 'hazy/413_5_0.93606.png', 'hazy/413_6_0.94179.png', 'hazy/413_7_0.98886.png', 'hazy/413_8_0.72699.png', 'hazy/413_9_0.89252.png', 'hazy/413_10_0.89589.png']","['trans/413_1.png', 'trans/413_2.png', 'trans/413_3.png', 'trans/413_4.png', 'trans/413_5.png', 'trans/413_6.png', 'trans/413_7.png', 'trans/413_8.png', 'trans/413_9.png', 'trans/413_10.png']"
414,clear/414.png,"['hazy/414_1_0.75134.png', 'hazy/414_2_0.90475.png', 'hazy/414_3_0.7291.png', 'hazy/414_4_0.96483.png', 'hazy/414_5_0.97974.png', 'hazy/414_6_0.93715.png', 'hazy/414_7_0.94845.png', 'hazy/414_8_0.7706.png', 'hazy/414_9_0.75509.png', 'hazy/414_10_0.76244.png']","['trans/414_1.png', 'trans/414_2.png', 'trans/414_3.png', 'trans/414_4.png', 'trans/414_5.png', 'trans/414_6.png', 'trans/414_7.png', 'trans/414_8.png', 'trans/414_9.png', 'trans/414_10.png']"
415,clear/415.png,"['hazy/415_1_0.85632.png', 'hazy/415_2_0.82059.png', 'hazy/415_3_0.83476.png', 'hazy/415_4_0.71646.png', 'hazy/415_5_0.89035.png', 'hazy/415_6_0.84904.png', 'hazy/415_7_0.82285.png', 'hazy/415_8_0.93968.png', 'hazy/415_9_0.85448.png', 'hazy/415_10_0.88787.png']","['trans/415_1.png', 'trans/415_2.png', 'trans/415_3.png', 'trans/415_4.png', 'trans/415_5.png', 'trans/415_6.png', 'trans/415_7.png', 'trans/415_8.png', 'trans/415_9.png', 'trans/415_10.png']"
416,clear/416.png,"['hazy/416_1_0.96884.png', 'hazy/416_2_0.81027.png', 'hazy/416_3_0.98454.png', 'hazy/416_4_0.83549.png', 'hazy/416_5_0.85205.png', 'hazy/416_6_0.82447.png', 'hazy/416_7_0.83082.png', 'hazy/416_8_0.80733.png', 'hazy/416_9_0.85522.png', 'hazy/416_10_0.9134.png']","['trans/416_1.png', 'trans/416_2.png', 'trans/416_3.png', 'trans/416_4.png', 'trans/416_5.png', 'trans/416_6.png', 'trans/416_7.png', 'trans/416_8.png', 'trans/416_9.png', 'trans/416_10.png']"
417,clear/417.png,"['hazy/417_1_0.85389.png', 'hazy/417_2_0.71416.png', 'hazy/417_3_0.88864.png', 'hazy/417_4_0.90013.png', 'hazy/417_5_0.83192.png', 'hazy/417_6_0.77782.png', 'hazy/417_7_0.96388.png', 'hazy/417_8_0.76177.png', 'hazy/417_9_0.83236.png', 'hazy/417_10_0.99683.png']","['trans/417_1.png', 'trans/417_2.png', 'trans/417_3.png', 'trans/417_4.png', 'trans/417_5.png', 'trans/417_6.png', 'trans/417_7.png', 'trans/417_8.png', 'trans/417_9.png', 'trans/417_10.png']"
418,clear/418.png,"['hazy/418_1_0.95207.png', 'hazy/418_2_0.85276.png', 'hazy/418_3_0.70237.png', 'hazy/418_4_0.7391.png', 'hazy/418_5_0.97808.png', 'hazy/418_6_0.74573.png', 'hazy/418_7_0.81933.png', 'hazy/418_8_0.81243.png', 'hazy/418_9_0.93586.png', 'hazy/418_10_0.83785.png']","['trans/418_1.png', 'trans/418_2.png', 'trans/418_3.png', 'trans/418_4.png', 'trans/418_5.png', 'trans/418_6.png', 'trans/418_7.png', 'trans/418_8.png', 'trans/418_9.png', 'trans/418_10.png']"
419,clear/419.png,"['hazy/419_1_0.85503.png', 'hazy/419_2_0.9636.png', 'hazy/419_3_0.77327.png', 'hazy/419_4_0.90916.png', 'hazy/419_5_0.94584.png', 'hazy/419_6_0.71912.png', 'hazy/419_7_0.80513.png', 'hazy/419_8_0.97162.png', 'hazy/419_9_0.83773.png', 'hazy/419_10_0.74017.png']","['trans/419_1.png', 'trans/419_2.png', 'trans/419_3.png', 'trans/419_4.png', 'trans/419_5.png', 'trans/419_6.png', 'trans/419_7.png', 'trans/419_8.png', 'trans/419_9.png', 'trans/419_10.png']"
420,clear/420.png,"['hazy/420_1_0.94235.png', 'hazy/420_2_0.87529.png', 'hazy/420_3_0.85921.png', 'hazy/420_4_0.85984.png', 'hazy/420_5_0.92239.png', 'hazy/420_6_0.93094.png', 'hazy/420_7_0.96727.png', 'hazy/420_8_0.70851.png', 'hazy/420_9_0.92192.png', 'hazy/420_10_0.7543.png']","['trans/420_1.png', 'trans/420_2.png', 'trans/420_3.png', 'trans/420_4.png', 'trans/420_5.png', 'trans/420_6.png', 'trans/420_7.png', 'trans/420_8.png', 'trans/420_9.png', 'trans/420_10.png']"
421,clear/421.png,"['hazy/421_1_0.71145.png', 'hazy/421_2_0.81133.png', 'hazy/421_3_0.72831.png', 'hazy/421_4_0.83486.png', 'hazy/421_5_0.82706.png', 'hazy/421_6_0.85876.png', 'hazy/421_7_0.84.png', 'hazy/421_8_0.90161.png', 'hazy/421_9_0.94449.png', 'hazy/421_10_0.94593.png']","['trans/421_1.png', 'trans/421_2.png', 'trans/421_3.png', 'trans/421_4.png', 'trans/421_5.png', 'trans/421_6.png', 'trans/421_7.png', 'trans/421_8.png', 'trans/421_9.png', 'trans/421_10.png']"
422,clear/422.png,"['hazy/422_1_0.72334.png', 'hazy/422_2_0.93499.png', 'hazy/422_3_0.9134.png', 'hazy/422_4_0.82473.png', 'hazy/422_5_0.95829.png', 'hazy/422_6_0.83573.png', 'hazy/422_7_0.82679.png', 'hazy/422_8_0.75885.png', 'hazy/422_9_0.7701.png', 'hazy/422_10_0.71227.png']","['trans/422_1.png', 'trans/422_2.png', 'trans/422_3.png', 'trans/422_4.png', 'trans/422_5.png', 'trans/422_6.png', 'trans/422_7.png', 'trans/422_8.png', 'trans/422_9.png', 'trans/422_10.png']"
423,clear/423.png,"['hazy/423_1_0.74714.png', 'hazy/423_2_0.7827.png', 'hazy/423_3_0.91504.png', 'hazy/423_4_0.87573.png', 'hazy/423_5_0.7729.png', 'hazy/423_6_0.91256.png', 'hazy/423_7_0.77769.png', 'hazy/423_8_0.87994.png', 'hazy/423_9_0.91956.png', 'hazy/423_10_0.95576.png']","['trans/423_1.png', 'trans/423_2.png', 'trans/423_3.png', 'trans/423_4.png', 'trans/423_5.png', 'trans/423_6.png', 'trans/423_7.png', 'trans/423_8.png', 'trans/423_9.png', 'trans/423_10.png']"
424,clear/424.png,"['hazy/424_1_0.94312.png', 'hazy/424_2_0.79866.png', 'hazy/424_3_0.9339.png', 'hazy/424_4_0.78842.png', 'hazy/424_5_0.89164.png', 'hazy/424_6_0.88689.png', 'hazy/424_7_0.83279.png', 'hazy/424_8_0.97082.png', 'hazy/424_9_0.73346.png', 'hazy/424_10_0.9003.png']","['trans/424_1.png', 'trans/424_2.png', 'trans/424_3.png', 'trans/424_4.png', 'trans/424_5.png', 'trans/424_6.png', 'trans/424_7.png', 'trans/424_8.png', 'trans/424_9.png', 'trans/424_10.png']"
425,clear/425.png,"['hazy/425_1_0.82063.png', 'hazy/425_2_0.85398.png', 'hazy/425_3_0.92737.png', 'hazy/425_4_0.97288.png', 'hazy/425_5_0.9602.png', 'hazy/425_6_0.77792.png', 'hazy/425_7_0.99732.png', 'hazy/425_8_0.72697.png', 'hazy/425_9_0.90649.png', 'hazy/425_10_0.70215.png']","['trans/425_1.png', 'trans/425_2.png', 'trans/425_3.png', 'trans/425_4.png', 'trans/425_5.png', 'trans/425_6.png', 'trans/425_7.png', 'trans/425_8.png', 'trans/425_9.png', 'trans/425_10.png']"
426,clear/426.png,"['hazy/426_1_0.96717.png', 'hazy/426_2_0.98909.png', 'hazy/426_3_0.93132.png', 'hazy/426_4_0.9932.png', 'hazy/426_5_0.99784.png', 'hazy/426_6_0.84442.png', 'hazy/426_7_0.93778.png', 'hazy/426_8_0.75808.png', 'hazy/426_9_0.79119.png', 'hazy/426_10_0.79481.png']","['trans/426_1.png', 'trans/426_2.png', 'trans/426_3.png', 'trans/426_4.png', 'trans/426_5.png', 'trans/426_6.png', 'trans/426_7.png', 'trans/426_8.png', 'trans/426_9.png', 'trans/426_10.png']"
427,clear/427.png,"['hazy/427_1_0.77212.png', 'hazy/427_2_0.97412.png', 'hazy/427_3_0.74199.png', 'hazy/427_4_0.70585.png', 'hazy/427_5_0.96453.png', 'hazy/427_6_0.7504.png', 'hazy/427_7_0.83316.png', 'hazy/427_8_0.81809.png', 'hazy/427_9_0.83373.png', 'hazy/427_10_0.78519.png']","['trans/427_1.png', 'trans/427_2.png', 'trans/427_3.png', 'trans/427_4.png', 'trans/427_5.png', 'trans/427_6.png', 'trans/427_7.png', 'trans/427_8.png', 'trans/427_9.png', 'trans/427_10.png']"
428,clear/428.png,"['hazy/428_1_0.82587.png', 'hazy/428_2_0.94881.png', 'hazy/428_3_0.82094.png', 'hazy/428_4_0.73618.png', 'hazy/428_5_0.98607.png', 'hazy/428_6_0.99699.png', 'hazy/428_7_0.85854.png', 'hazy/428_8_0.98504.png', 'hazy/428_9_0.97268.png', 'hazy/428_10_0.99681.png']","['trans/428_1.png', 'trans/428_2.png', 'trans/428_3.png', 'trans/428_4.png', 'trans/428_5.png', 'trans/428_6.png', 'trans/428_7.png', 'trans/428_8.png', 'trans/428_9.png', 'trans/428_10.png']"
429,clear/429.png,"['hazy/429_1_0.74979.png', 'hazy/429_2_0.99767.png', 'hazy/429_3_0.94715.png', 'hazy/429_4_0.94464.png', 'hazy/429_5_0.79313.png', 'hazy/429_6_0.88932.png', 'hazy/429_7_0.89302.png', 'hazy/429_8_0.89753.png', 'hazy/429_9_0.87547.png', 'hazy/429_10_0.8689.png']","['trans/429_1.png', 'trans/429_2.png', 'trans/429_3.png', 'trans/429_4.png', 'trans/429_5.png', 'trans/429_6.png', 'trans/429_7.png', 'trans/429_8.png', 'trans/429_9.png', 'trans/429_10.png']"
